,sumr_list
481,-3390.1218305292546
482,-3972.4808629186914
483,-1805.9135374599541
484,-2118.4122607285126
485,-95.10939110919271
486,-319.4731931597167
487,-5028.375484060035
488,-3301.5420267450245
489,-77.03564343390445
490,-3148.3672218122065
491,-1807.1182995657696
492,-2353.484652018377
493,-2949.1412565434202
494,-4483.343324105364
495,-2068.8997099211065
496,-1663.384003491484
497,-1956.3064379309155
498,-3021.3500442561667
499,-4095.719243962772
500,-777.5542470858306
501,-3885.0589624728946
502,-1456.139000637831
503,-211.82122538960297
504,-8489.205798601117
505,-4243.603880626113
506,-7431.82476294674
507,-3254.963511685264
508,-8482.958549451962
509,-425.28815817580846
510,-5722.45687472501
511,-3402.540425356329
512,-2413.757469486276
513,-5897.300502715358
514,-1971.2133204758736
515,-4971.519135122761
516,-6475.46455353769
517,-1360.5368015425377
518,-10489.50414865852
519,-8901.697120276294
520,-143.97406723820689
521,-73.16354499975793
522,-1716.189020504226
523,-1061.4770044629834
524,-1901.9628141431472
525,-712.7344325214447
526,-419.19133860917964
527,-2611.378846854562
528,-81.7677891733248
529,-4884.168949957528
530,-4649.176045816625
531,-1523.584808592898
532,-3507.9399366683565
533,-3477.229630976242
534,-4335.685754631712
535,-6572.870083483526
536,-1445.1221813078005
537,-3508.9918474380406
538,-6922.780735846912
539,-7514.14891790679
540,-1924.324905441
541,-1747.35400903373
542,-4477.860047439188
543,-678.2330591572347
544,-1397.2680112283658
545,-1421.8689029341635
546,-676.3697676184831
547,-1861.7542026632539
548,-3222.800592095677
549,-6814.580973491085
550,-866.6443495171137
551,-1109.9929142334693
552,-1156.9570466541218
553,-2062.044475515957
554,-7431.021578299746
555,-4058.2275604943607
556,-6980.137466314696
557,-2170.3241460683234
558,-2181.354608588936
559,-6602.977801622582
560,-1533.8747239849386
561,-1994.3816416549214
562,-1241.2836026309706
563,-1974.1702737235685
564,-292.4827356593822
565,-1439.5912529841335
566,-1521.0727742377132
567,-3948.5567657437373
568,-4730.745783668421
569,-5391.848760053302
570,-9336.524624954058
571,-1556.0850066863766
572,-902.7240147671096
573,-3773.8146568468073
574,-6913.620950913971
575,-458.7685691548229
576,-1044.4864214845638
577,-2986.158288667772
578,-7550.911084812772
579,-397.0638793715506
580,-1755.623114318493
581,-540.5575747617315
582,-654.0001335977079
583,-4384.188620009276
584,-517.6346938735784
585,-1488.4050947950457
586,-9724.481199984575
587,-2889.9417886799897
588,-5685.709916742272
589,-4224.793477529945
590,-2541.023337045164
591,-6047.2919759586475
592,-2057.44813435599
593,-458.96990463052623
594,-1857.8752192504503
595,-1078.6038484185567
596,-3830.415919976561
597,-4681.929975466602
598,-4681.372826014434
599,-1833.9913446169835
600,-1245.4127659308733
601,-590.0237802858243
602,-464.71487235238806
603,-4067.1448030204297
604,-6034.671837698899
605,-962.7698816239242
606,-2662.465489367567
607,-244.96069659677042
608,-232.7713818124965
609,-446.5665829934285
610,-4940.906636133391
611,-158.0454930298151
612,-3575.3017427420223
613,-1995.1502077642879
614,-5583.453428063384
615,-3650.3319670581923
616,-7154.6908217925475
617,-848.1316170909322
618,-771.1004770588628
619,-609.0591891887766
620,-6090.905700325594
621,-831.8106727921781
622,-3009.4424534497407
623,-4929.354339511583
624,-3640.392307618609
625,-2956.711989101945
626,-5408.491290408893
627,-396.7280787164077
628,-1924.5906353214114
629,-586.1647169698517
630,-1361.9087371115033
631,-2689.4578049103156
632,-7184.372629824372
633,-1483.3197062859208
634,-3475.4472201896638
635,-938.6238492622354
636,-1424.4338735055683
637,-8323.209271413562
638,-4156.751779819355
639,-2660.607920233173
640,-2206.5636353036307
641,-2890.247959462112
642,-6535.267909067563
643,-5127.020598095194
644,-1197.9321047818253
645,-858.8426202784889
646,-2491.9891160569205
647,-3244.775497305815
648,-1829.5528377508597
649,-679.6184647493285
650,-528.7150097100691
651,-2426.1670416658235
652,-586.5044057119351
653,-1463.679118006016
654,-605.7373743711348
655,-771.7281871492366
656,-4926.693438276226
657,-996.1914537936269
658,-2893.120516304889
659,-4205.62379812258
660,-4433.251806140831
661,-1746.154191610397
662,-956.2887795098043
663,-5763.221069937176
664,-429.0819075855692
665,-4816.190944078896
666,-812.654643658417
667,-1589.34541899903
668,-2994.3155355727254
669,-3656.145709106762
670,-462.97641391073694
671,-415.9587804496188
672,-889.015631775649
673,-1906.510490303159
674,-4425.89996057716
675,-3406.4686447273148
676,-1978.7996226441676
677,-4516.742834102935
678,-5070.538645985075
679,-811.6907506811318
680,-2292.61082584066
681,-5235.692716111833
682,-2202.8869880094467
683,-1310.6492583199147
684,-706.7750521539076
685,-243.01895487655162
686,-1057.803594316578
687,-3800.4630867473115
688,-1336.3227846945397
689,-3105.5179722569246
690,-4216.903992501159
691,-743.5949952026552
692,-3179.0573771842605
693,-7885.703201342094
694,-1822.2675169343481
695,-1641.20911294674
696,-2672.2897786605413
697,-6768.069253140761
698,-3597.053378486787
699,-843.9788114563341
700,-648.551536771854
701,-2512.3966208607003
702,-1946.186709531109
703,-709.6773362414899
704,-2705.767978861006
705,-3107.046177671393
706,-1736.4406598432802
707,-1273.1402809111876
708,-2490.8021779948194
709,-4028.7540666582663
710,-788.7051087838927
711,-5917.030199999342
712,-4220.172564396949
713,-6047.9451116500595
714,-1789.6651359371106
715,-2146.1394273092546
716,-4181.1758390082905
717,-704.5466593880969
718,-7781.5240918998215
719,-2669.4997850325185
720,-3996.7661121536235
721,-2946.2316686495283
722,-1217.976830232142
723,-3053.8503254124757
724,-312.1904303858827
725,-667.0977095389304
726,-2702.2511843351454
727,-1562.1915689831615
728,-3192.126762508606
729,-1864.994107375898
730,-974.2444976633151
731,-220.9025358524134
732,-1988.5835830893805
733,-5231.919652298212
734,-3418.3458149800576
735,-1406.1811630733346
736,-5115.045883303906
737,-267.18079397880393
738,-4721.818883163324
739,-556.0071905756209
740,-1996.1713111344054
741,-6903.4846129750995
742,-5141.106016222171
743,-8662.360755824495
744,-6631.2458505030245
745,-1698.512752268039
746,-5178.406262261821
747,-674.0276083705786
748,-1018.49558586648
749,-6215.9316174848545
750,-3982.1454150721934
751,-2897.859647044258
752,-1410.924243905302
753,-6725.488689792441
754,-491.44000120283556
755,-1754.0873411957848
756,-3379.2009538153916
757,-1303.9439268619208
758,-3546.1159265569668
759,-2265.1117590821336
760,-1012.4543951222363
761,-4951.695188493263
762,-4561.117413108958
763,-7046.609673187518
764,-4042.6663342254774
765,-2748.5461301268074
766,-2533.0858933192444
767,-2591.9355351051013
768,-1623.207262861123
769,-640.385617209207
770,-3435.079660677087
771,-1466.312124073758
772,-4624.971434260192
773,-930.5725582336869
774,-3650.0295357996197
775,-753.2534677928386
776,-1410.584493195674
777,-4451.08166506394
778,-2582.9430425719215
779,-6920.482428902612
780,-1963.915231623897
781,-5078.424243092833
782,-3639.1406133682144
783,-1954.056493832233
784,-838.8957073228951
785,-3336.699792460381
786,-6106.066953316404
787,-2795.1118359032894
788,-8336.489585703153
789,-3704.3039742804576
790,-2724.7719172702114
791,-3267.254174774372
792,-1771.683402417286
793,-1353.4922926093802
794,-709.0786763166211
795,-3278.1592719335536
796,-1784.9218990665781
797,-2117.0101653386587
798,-4503.218829251388
799,-11666.32341068748
800,-3334.738674406337
801,-1213.3238910481462
802,-6215.15980579118
803,-8075.465938530661
804,-1733.744513096913
805,-2629.8019845644476
806,-3086.5226361961136
807,-6869.616079560869
808,-9102.20744527339
809,-206.00972179998706
810,-3078.7791920423733
811,-1309.8996414930402
812,-1615.814650233786
813,-1908.1482447467636
814,-3519.650577441427
815,-486.06459933928704
816,-538.2591013324004
817,-6701.6617414040575
818,-226.4401719167711
819,-5050.729205197951
820,-1810.0905576257146
821,-575.3731320419928
822,-8774.556136354156
823,-3196.396664560185
824,-6525.912538701185
825,-9983.840857205645
826,-3854.584355202772
827,-4153.112190223403
828,-2705.325409821443
829,-784.6337448635106
830,-1043.9237416873261
831,-5172.409269927803
832,-3389.9189313876996
833,-5254.60361165973
834,-8436.639999423232
835,-3208.0605634353938
836,-1843.3338015177137
837,-4276.200785463438
838,-812.2803703004308
839,-3071.936828867098
840,-4175.591334708603
841,-4655.688371751545
842,-2721.7578406359225
843,-8236.00988336591
844,-67.7985297399556
845,-450.2538530806518
846,-726.7350155979997
847,-4718.879530607548
848,-868.282492731009
849,-2004.9729526632427
850,-676.093862798276
851,-5014.050136077353
852,-76.1576348043838
853,-250.2441426856627
854,-5491.932451768864
855,-8979.057665100916
856,-3952.635001679403
857,-1118.8440506274433
858,-694.0209638394267
859,-3967.9999122331483
860,-819.4037713877027
861,-6188.811604831339
862,-452.39558415564505
863,-4467.862263074958
864,-3753.088719904756
865,-1837.6907179764657
866,-262.39118040532935
867,-6851.66472972139
868,-3888.651309150912
869,-264.4793710925832
870,-4381.025963232596
871,-1662.423594344731
872,-1962.5812700849065
873,-2629.496130532223
874,-4656.885123686178
875,-1603.3417877539139
876,-9112.372099325623
877,-1091.809871146952
878,-2235.297903140395
879,-1334.0670797175546
880,-718.2252736598233
881,-2298.5879634456323
882,-1132.7342263319827
883,-2261.328076514032
884,-2023.8256143996505
885,-2427.196940392799
886,-3798.467663194529
887,-2909.0091516827015
888,-4964.550494745345
889,-1917.4333385553923
890,-7092.440242849224
891,-763.6026428653754
892,-2196.3101584947317
893,-798.4750548954696
894,-5236.593350886624
895,-404.7281359993947
896,-479.6907134136058
897,-5168.632103165212
898,-6490.733043668421
899,-332.196266288646
900,-1624.0663179364035
901,-4922.2845521246745
902,-4738.243980279748
903,-4474.623824982697
904,-5570.267980371982
905,-227.10872191809437
906,-803.9835949901741
907,-1600.7286527095937
908,-2553.758759379731
909,-737.3393130220301
910,-489.94353806592727
911,-4732.226823476907
912,-1866.966932881191
913,-15037.086054562793
914,-2702.2583358590236
915,-4572.708267310243
916,-3261.298274006882
917,-3224.1315073323995
918,-3720.0196116491343
919,-811.4400333610434
920,-1721.3086247180652
921,-705.8708784067824
922,-3612.555829475105
923,-1736.117000467155
