,sumr_list
713,-1121.8470338516943
714,-472.56823439293373
715,-1026.7025753568973
716,-891.1423712062061
717,-5348.107331903467
718,-2312.1910218946014
719,-1206.9035788331726
720,-1264.1315345512442
721,-1524.734281095055
722,-2186.367359455307
723,-3823.9028302030433
724,-3630.98239453047
725,-3348.5729777183315
726,-2054.475282703796
727,-1024.9934936589198
728,-4635.39904076256
729,-2239.854249625886
730,-3252.9936938513783
731,-2137.360936107113
732,-928.4028254799633
733,-421.86523661971364
734,-3994.636974865432
735,-3212.337321967587
736,-2139.4188475615106
737,-1440.2020105809431
738,-1416.173271194637
739,-3500.2799692962217
740,-848.9982024331482
741,-611.0069066072255
742,-369.26075037763985
743,-2441.6261497363
744,-4928.118607460266
745,-1388.5847984067404
746,-1423.7727168942738
747,-1891.2776937075994
748,-2048.0440868555665
749,-2229.320368928714
750,-2116.289922181377
751,-1651.852523257596
752,-866.6737306341192
753,-1893.047422784016
754,-2319.0866320421023
755,-1968.3360668469231
756,-6795.592410171297
757,-5216.28404958056
758,-872.5977162547211
759,-945.8318258920194
760,-3300.675361490982
761,-5481.63881171748
762,-533.169036198336
763,-1341.5031060451943
764,-7095.416301671968
765,-3467.2231165004982
766,-1243.8716124754365
767,-5723.004140117252
768,-1393.6395041478045
769,-3616.67627530513
770,-688.5511452255408
771,-1684.7460103626747
772,-1109.9890562527628
773,-1519.1826137755763
774,-1498.6451470411114
775,-3328.764523607443
776,-5847.211118485601
777,-2462.987067106143
778,-2173.229166318418
779,-2041.0687692634356
780,-4287.0237597149635
781,-3810.5779935842393
782,-1872.035370438719
783,-4433.72102080195
784,-1531.160762972744
785,-2410.486342941826
786,-2693.0547673321767
787,-3246.2307206330565
788,-1597.6694930719332
789,-2456.926058964122
790,-1174.599178546741
791,-1857.2759239031363
792,-285.30618795084575
793,-499.9148159135703
794,-1754.72884742354
795,-1904.473100652513
796,-2959.1551133479634
797,-206.51699535302964
798,-8192.527157574714
799,-3344.1238961472777
800,-3219.1837934756554
801,-6227.283336944873
802,-3775.8434755073213
803,-2146.015684606791
804,-2314.9317725421474
805,-2203.6128710127855
806,-2689.4681763471353
807,-2494.2678611009724
808,-6307.470374735605
809,-1277.407854407918
810,-3644.2375364735212
811,-1508.358146968747
812,-2461.5204580380696
813,-675.6715182934632
814,-2342.958617104558
815,-892.8404861804534
816,-2192.0224888874905
817,-2051.418378718634
818,-2906.414590780196
819,-1115.6443723262987
820,-3354.1373781815882
821,-1271.5446094990225
822,-4012.7054599688686
823,-4642.979690117159
824,-1068.2590287235969
825,-4134.797650268533
826,-1336.5435929678338
827,-3765.966017048381
828,-456.9626315510375
829,-3533.334614321026
830,-1463.1044399029124
831,-5988.825799498969
832,-176.75809226002
833,-602.6402382758178
834,-1247.0580621368258
835,-937.384559528002
836,-5791.3096486901495
837,-3679.0502714759587
838,-5169.237158595482
839,-3727.539600836883
840,-1773.2234124572533
841,-731.8682042626647
842,-2772.5010582229042
843,-7028.248796296455
844,-3825.706690844746
845,-3762.7530640995865
846,-4310.74601484706
847,-2739.1656348395545
848,-1106.821479175264
849,-1706.6268208348515
850,-648.2000865697584
851,-2379.964520183112
852,-5103.248598958199
853,-1439.27919880959
854,-4828.853049508112
855,-1460.257124365196
856,-1814.6840141286882
857,-2652.6598382876496
858,-5104.083323631587
859,-2481.272251535688
860,-1470.1147655222103
861,-3795.3338144623167
862,-3143.719512837419
863,-3998.6196831506227
864,-2193.505755641756
865,-3918.6342007247113
866,-1218.9075857816554
867,-4488.677458511752
868,-1270.4231109107693
869,-2478.596465890641
870,-1468.0503896301077
871,-1614.6831155680577
872,-1932.3859316917717
873,-1897.1618898094027
874,-358.0205671443076
875,-257.2460376989827
876,-4815.223064975521
877,-1025.644885530929
878,-2571.035254358613
879,-2144.900196957374
880,-1161.9929704084484
881,-441.6430031295252
882,-1490.8471672953262
883,-2893.625158267188
884,-3174.111510416453
885,-2159.1242003661564
886,-2539.8389729873525
887,-4790.729247267389
888,-1782.3636395247402
889,-969.817894500624
890,-814.6262902367773
891,-452.2129087938755
892,-4629.104289678332
893,-3117.235752550592
894,-538.7357992736315
895,-627.0746817471885
896,-3444.395655870874
897,-4018.857059314562
898,-765.8956441829914
899,-4478.036259551319
900,-2296.6310553509124
901,-3161.2839587154804
902,-5702.440578043068
903,-3118.3598849626255
904,-949.8807972356614
905,-1672.1580438569351
906,-2140.009575626817
907,-1056.6969553191643
908,-1160.5850076417953
909,-3026.86431134875
910,-4433.7224299632235
911,-593.7843625180972
912,-470.7347495358881
913,-1361.3569756204247
914,-821.6528529198523
915,-841.730837337142
916,-5195.784164807046
917,-299.13254471678374
918,-1582.488285661905
919,-493.37573733823217
920,-587.5368316810263
921,-2074.1449101544868
922,-7524.240292176837
923,-4006.6242808057405
924,-4195.747017166596
925,-4922.032866760239
926,-1204.0801495227984
927,-1997.1835986266374
928,-3399.708731100931
929,-576.2944137555254
930,-1087.649540658028
931,-377.2931129635676
932,-1325.9933136424181
933,-2348.8429479888914
934,-1893.8625105067747
935,-2060.4272685352985
936,-2103.504710169703
937,-3221.27162115612
938,-624.459691610127
939,-3066.4271778624807
940,-2380.2965975316956
941,-4394.8714728809755
942,-2387.82258426763
943,-680.4880083742206
944,-3382.7263526383217
945,-2838.281640638528
946,-2525.1195543190584
947,-1376.4480733484618
948,-2558.8270566116066
949,-381.4357905229874
950,-5614.309529003127
951,-5638.8367897497565
952,-889.7663156986673
953,-895.5070396547449
954,-848.6443420337148
955,-1841.4163414382454
956,-2572.6190430721067
957,-1467.1905273316154
958,-2518.7987180666173
959,-1207.6335348072707
960,-2334.7952521935886
961,-912.0194508210386
962,-2867.048246333225
963,-388.70661672792886
964,-1936.8977850101244
965,-1556.7868200934054
966,-1727.2943784351996
967,-2620.722697113257
968,-3226.273033625142
969,-3049.669292104716
970,-996.4448742142029
971,-1051.7735473406367
972,-1180.1667892809282
973,-1850.1529936188858
974,-1811.3908475189342
975,-745.4016046919056
976,-1032.289629881759
977,-3371.7913075247347
978,-2159.4728119911592
979,-8875.495440681498
980,-919.4506340182936
981,-2753.657591965943
982,-2537.54171789715
983,-5760.569533132814
984,-669.3833546580636
985,-1672.6483988333625
986,-3027.890013953687
987,-2428.2133317788102
988,-802.9093334736305
989,-1070.1641279032308
990,-2231.5681046652853
991,-453.3780417027491
992,-1968.7437291788274
993,-2722.2678913276045
994,-4537.357223663358
995,-3376.565115216956
996,-3738.1932837642794
997,-3761.7772040608565
998,-1806.1244526445316
999,-862.5428637728922
1000,-574.902303357109
1001,-4193.6639581473755
1002,-3367.339970184112
1003,-763.8673196391829
1004,-4321.615511715918
1005,-3283.802401808533
1006,-2112.377976670716
1007,-2824.946991483172
1008,-3347.0554147009493
1009,-3882.021817754308
1010,-6096.552496817976
1011,-3226.660077896675
1012,-227.17152135441103
1013,-1240.0251285321372
1014,-3645.3443745363625
1015,-11152.69408583443
1016,-2230.322725280657
1017,-688.3150150483386
1018,-1300.4825538046905
1019,-1271.790511471899
1020,-2826.203386197377
1021,-4411.063968633319
1022,-673.1118643662088
1023,-4726.737404000394
1024,-2846.6088786768723
1025,-1510.2744369029024
1026,-1890.6752786166592
1027,-3068.111589402221
1028,-5169.064763848647
1029,-445.5980208728985
1030,-1102.7045137488549
1031,-2284.4503951787788
1032,-29039.972471315243
1033,-2134.420143471566
1034,-2985.77898821404
1035,-1614.698432947648
1036,-1416.019533300632
1037,-288.002830674092
1038,-4321.2969006287385
1039,-769.5636308079572
1040,-1422.1112527531034
1041,-2119.3108593589077
1042,-8106.109010638419
1043,-1027.9328739417342
1044,-3655.5705105694537
1045,-1061.069466730193
1046,-2256.696292911661
1047,-1716.5083285955366
1048,-7663.624436181884
1049,-3317.020707543371
1050,-1981.0012648235795
1051,-4565.627535426485
1052,-6815.2704117111425
1053,-2309.45626097983
1054,-1318.9899829354936
1055,-1682.3504915249034
1056,-1185.8398800183547
1057,-3317.421197438329
1058,-4292.425438501615
1059,-1181.1823320475978
1060,-330.5393814665179
1061,-3575.782518545834
1062,-5338.480833975491
1063,-606.8218779336961
1064,-1851.0453565361295
1065,-1392.1436690687449
1066,-1496.1605092587295
1067,-2905.9846336517367
